sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-034091,Chennai,"Tamil Nadu, India",Zaid/Summer,36.72,29.64,26.95,4.52,24.35,1,1599.4,1.66,31.8,2.46,7.54,0,Optimal
AASRA-TRN-034092,Chennai,"Tamil Nadu, India",Kharif/Wet,39.14,32.0,73.33,1.88,18.95,7,2500.0,20.38,28.9,3.09,7.17,3,Compound Stress (Heat+Drought)
AASRA-TRN-034093,Chennai,"Tamil Nadu, India",Rabi/Winter,30.75,24.1,67.04,1.46,25.11,0,296.3,21.94,29.1,2.74,7.48,0,Optimal
AASRA-TRN-034094,Chennai,"Tamil Nadu, India",Rabi/Winter,29.31,21.65,54.85,1.84,44.44,0,1610.0,59.44,25.9,1.72,6.92,0,Optimal
AASRA-TRN-034095,Chennai,"Tamil Nadu, India",Zaid/Summer,37.05,27.3,16.11,5.28,21.7,4,576.6,9.32,24.1,1.63,7.5,3,Compound Stress (Heat+Drought)
AASRA-TRN-034096,Chennai,"Tamil Nadu, India",Zaid/Summer,36.33,28.72,42.04,3.51,26.23,2,1171.2,5.05,30.4,1.54,7.01,0,Optimal
AASRA-TRN-034097,Chennai,"Tamil Nadu, India",Rabi/Winter,24.96,19.75,46.93,1.68,33.73,0,926.8,38.5,24.4,2.02,7.36,0,Optimal
AASRA-TRN-034098,Chennai,"Tamil Nadu, India",Kharif/Wet,31.82,24.25,65.38,1.63,44.95,0,1893.9,80.28,28.1,1.72,7.15,4,Flooding / Waterlogging
AASRA-TRN-034099,Chennai,"Tamil Nadu, India",Rabi/Winter,27.4,21.11,72.52,1.0,39.46,0,912.3,52.73,32.9,3.16,6.95,0,Optimal
AASRA-TRN-034100,Chennai,"Tamil Nadu, India",Rabi/Winter,32.05,26.53,92.44,0.36,17.28,0,1022.3,13.17,34.6,1.84,7.51,2,Drought Stress
AASRA-TRN-034101,Chennai,"Tamil Nadu, India",Rabi/Winter,29.23,22.99,92.5,0.3,22.72,0,547.7,15.9,29.7,1.63,6.67,0,Optimal
AASRA-TRN-034102,Chennai,"Tamil Nadu, India",Kharif/Wet,40.71,32.0,68.92,2.38,31.2,14,2500.0,1.67,26.2,1.54,7.19,1,Heat Stress
AASRA-TRN-034103,Chennai,"Tamil Nadu, India",Rabi/Winter,22.64,16.91,72.16,0.77,35.49,0,801.3,37.13,28.6,1.54,6.94,0,Optimal
AASRA-TRN-034104,Chennai,"Tamil Nadu, India",Zaid/Summer,34.94,26.6,44.07,3.13,13.25,0,1827.5,4.26,30.7,2.34,7.03,2,Drought Stress
AASRA-TRN-034105,Chennai,"Tamil Nadu, India",Rabi/Winter,32.06,25.8,54.53,2.17,34.97,0,1798.2,26.04,20.7,1.9,6.83,0,Optimal
AASRA-TRN-034106,Chennai,"Tamil Nadu, India",Rabi/Winter,32.75,25.47,63.67,1.8,36.85,0,1280.3,3.67,25.0,2.24,6.91,0,Optimal
AASRA-TRN-034107,Chennai,"Tamil Nadu, India",Zaid/Summer,37.28,29.9,35.25,4.12,21.21,1,1108.7,4.4,29.0,1.69,6.8,2,Drought Stress
AASRA-TRN-034108,Chennai,"Tamil Nadu, India",Kharif/Wet,31.05,25.12,61.05,1.75,23.89,0,1392.6,1.19,36.0,1.5,7.1,0,Optimal
AASRA-TRN-034109,Chennai,"Tamil Nadu, India",Kharif/Wet,33.71,27.16,92.99,0.37,32.41,0,735.6,18.8,24.0,1.53,6.92,0,Optimal
AASRA-TRN-034110,Chennai,"Tamil Nadu, India",Kharif/Wet,38.65,32.0,94.64,0.37,16.89,13,1241.0,11.21,33.0,1.77,6.36,3,Compound Stress (Heat+Drought)
AASRA-TRN-034111,Chennai,"Tamil Nadu, India",Kharif/Wet,30.93,24.95,64.47,1.59,55.06,0,609.9,119.01,30.6,1.95,7.16,4,Flooding / Waterlogging
AASRA-TRN-034112,Chennai,"Tamil Nadu, India",Rabi/Winter,31.05,24.63,94.98,0.23,36.44,0,892.0,35.76,33.2,2.05,7.09,0,Optimal
AASRA-TRN-034113,Chennai,"Tamil Nadu, India",Kharif/Wet,28.1,20.17,62.3,1.43,31.62,0,155.5,13.82,22.8,1.65,7.13,0,Optimal
AASRA-TRN-034114,Chennai,"Tamil Nadu, India",Zaid/Summer,35.33,27.6,20.02,4.58,26.91,1,1609.8,1.35,24.2,2.47,7.42,0,Optimal
AASRA-TRN-034115,Chennai,"Tamil Nadu, India",Rabi/Winter,27.93,22.8,51.41,1.83,23.35,0,215.1,15.7,27.4,1.92,7.33,0,Optimal
AASRA-TRN-034116,Chennai,"Tamil Nadu, India",Kharif/Wet,29.48,23.33,62.59,1.54,29.69,0,1722.3,5.9,30.7,1.51,7.29,0,Optimal
AASRA-TRN-034117,Chennai,"Tamil Nadu, India",Rabi/Winter,35.85,30.28,94.15,0.34,21.76,1,2500.0,9.34,29.7,1.77,7.19,0,Optimal
AASRA-TRN-034118,Chennai,"Tamil Nadu, India",Rabi/Winter,34.43,26.65,68.95,1.69,39.72,0,965.4,26.69,23.9,2.07,7.04,0,Optimal
AASRA-TRN-034119,Chennai,"Tamil Nadu, India",Rabi/Winter,34.49,26.54,91.5,0.46,39.4,0,1661.7,1.3,31.4,4.66,7.22,6,Salinity Stress
AASRA-TRN-034120,Chennai,"Tamil Nadu, India",Kharif/Wet,36.32,31.26,69.52,1.84,32.7,2,2141.0,41.15,27.8,2.04,8.3,0,Optimal
AASRA-TRN-034121,Chennai,"Tamil Nadu, India",Kharif/Wet,32.05,24.3,81.39,0.89,24.3,0,1363.0,10.35,25.1,1.56,7.59,0,Optimal
AASRA-TRN-034122,Chennai,"Tamil Nadu, India",Kharif/Wet,30.01,22.23,66.52,1.42,30.47,0,1096.0,3.47,31.5,2.69,7.08,0,Optimal
AASRA-TRN-034123,Chennai,"Tamil Nadu, India",Zaid/Summer,34.61,27.19,26.5,4.04,29.4,0,1107.6,7.16,34.9,1.69,7.46,0,Optimal
AASRA-TRN-034124,Chennai,"Tamil Nadu, India",Zaid/Summer,37.57,28.16,36.5,4.11,27.28,6,1989.4,3.39,30.9,2.76,7.07,1,Heat Stress
AASRA-TRN-034125,Chennai,"Tamil Nadu, India",Kharif/Wet,28.09,23.03,61.42,1.47,38.96,0,171.2,47.98,24.2,1.89,7.3,0,Optimal
AASRA-TRN-034126,Chennai,"Tamil Nadu, India",Kharif/Wet,33.91,27.83,66.58,1.77,44.9,0,1669.7,38.88,31.0,1.9,7.13,0,Optimal
AASRA-TRN-034127,Chennai,"Tamil Nadu, India",Zaid/Summer,41.09,32.0,30.06,5.46,41.88,2,1778.4,1.2,23.4,2.11,7.21,1,Heat Stress
AASRA-TRN-034128,Chennai,"Tamil Nadu, India",Kharif/Wet,31.67,26.19,69.5,1.42,18.63,0,2044.5,5.19,30.2,2.4,7.37,2,Drought Stress
AASRA-TRN-034129,Chennai,"Tamil Nadu, India",Rabi/Winter,26.95,19.44,58.8,1.46,9.25,0,448.6,9.46,24.8,3.74,7.41,2,Drought Stress
AASRA-TRN-034130,Chennai,"Tamil Nadu, India",Rabi/Winter,34.67,27.64,90.28,0.54,32.52,0,2412.1,74.79,26.1,1.75,7.2,0,Optimal
AASRA-TRN-034131,Chennai,"Tamil Nadu, India",Rabi/Winter,28.64,20.68,79.09,0.82,12.57,0,1378.1,23.81,30.8,1.89,7.2,2,Drought Stress
AASRA-TRN-034132,Chennai,"Tamil Nadu, India",Rabi/Winter,31.11,26.01,72.21,1.26,20.31,0,1094.9,7.04,22.6,1.52,7.18,0,Optimal
AASRA-TRN-034133,Chennai,"Tamil Nadu, India",Kharif/Wet,30.87,24.22,85.12,0.66,18.8,0,1438.9,0.94,28.7,1.58,6.95,2,Drought Stress
AASRA-TRN-034134,Chennai,"Tamil Nadu, India",Kharif/Wet,28.25,22.8,82.04,0.69,16.56,0,729.6,18.7,25.1,3.39,6.94,2,Drought Stress
AASRA-TRN-034135,Chennai,"Tamil Nadu, India",Rabi/Winter,36.64,29.6,66.76,2.04,22.16,1,1895.7,22.09,27.6,2.56,7.01,0,Optimal
AASRA-TRN-034136,Chennai,"Tamil Nadu, India",Rabi/Winter,28.71,22.13,83.95,0.63,23.52,0,724.8,2.03,34.4,1.58,7.57,0,Optimal
AASRA-TRN-034137,Chennai,"Tamil Nadu, India",Rabi/Winter,31.76,26.63,52.34,2.24,23.96,0,940.4,12.83,26.2,2.71,7.42,0,Optimal
AASRA-TRN-034138,Chennai,"Tamil Nadu, India",Kharif/Wet,27.68,19.93,69.02,1.15,43.88,0,1145.8,27.25,28.7,2.69,7.14,0,Optimal
AASRA-TRN-034139,Chennai,"Tamil Nadu, India",Rabi/Winter,34.57,27.58,63.23,2.02,13.29,0,1496.4,7.04,30.8,2.09,7.54,2,Drought Stress
AASRA-TRN-034140,Chennai,"Tamil Nadu, India",Kharif/Wet,35.66,27.68,88.34,0.68,29.26,3,2500.0,20.72,29.6,2.95,7.26,0,Optimal
AASRA-TRN-034141,Chennai,"Tamil Nadu, India",Kharif/Wet,27.01,21.22,81.27,0.67,43.2,0,282.2,92.48,28.2,2.3,7.65,4,Flooding / Waterlogging
AASRA-TRN-034142,Chennai,"Tamil Nadu, India",Rabi/Winter,30.78,23.35,91.47,0.38,27.62,0,1177.4,3.18,24.4,3.34,7.0,0,Optimal
AASRA-TRN-034143,Chennai,"Tamil Nadu, India",Kharif/Wet,30.27,23.65,82.41,0.76,41.96,0,271.3,50.46,30.9,2.63,7.12,0,Optimal
AASRA-TRN-034144,Chennai,"Tamil Nadu, India",Kharif/Wet,36.39,28.64,84.08,0.97,27.61,6,1418.5,11.61,27.3,1.93,6.95,1,Heat Stress
AASRA-TRN-034145,Chennai,"Tamil Nadu, India",Kharif/Wet,32.6,26.99,78.47,1.06,19.42,0,692.9,13.81,28.2,3.24,7.79,2,Drought Stress
AASRA-TRN-034146,Chennai,"Tamil Nadu, India",Kharif/Wet,30.71,23.01,58.72,1.82,28.41,0,1803.7,17.3,26.2,5.49,7.55,6,Salinity Stress
AASRA-TRN-034147,Chennai,"Tamil Nadu, India",Zaid/Summer,37.74,30.03,24.67,4.92,16.05,1,286.6,5.33,33.6,3.23,7.39,2,Drought Stress
AASRA-TRN-034148,Chennai,"Tamil Nadu, India",Kharif/Wet,34.54,29.22,75.71,1.33,26.5,0,2210.3,1.54,29.0,1.65,7.77,0,Optimal
AASRA-TRN-034149,Chennai,"Tamil Nadu, India",Rabi/Winter,32.31,26.62,93.9,0.3,35.76,0,642.2,26.91,31.6,1.73,6.78,0,Optimal
AASRA-TRN-034150,Chennai,"Tamil Nadu, India",Rabi/Winter,30.71,24.6,89.89,0.45,33.01,0,1659.7,15.54,29.6,2.38,6.45,0,Optimal
AASRA-TRN-034151,Chennai,"Tamil Nadu, India",Kharif/Wet,35.07,28.11,74.41,1.44,17.35,2,993.3,9.35,30.5,2.76,7.04,2,Drought Stress
AASRA-TRN-034152,Chennai,"Tamil Nadu, India",Kharif/Wet,29.15,21.66,64.81,1.42,44.57,0,308.1,47.23,29.7,1.91,7.13,0,Optimal
AASRA-TRN-034153,Chennai,"Tamil Nadu, India",Rabi/Winter,36.15,30.06,49.6,3.02,14.07,1,1848.6,1.37,29.0,2.97,7.05,2,Drought Stress
AASRA-TRN-034154,Chennai,"Tamil Nadu, India",Kharif/Wet,34.27,28.77,71.46,1.54,36.18,0,2453.4,28.63,25.4,1.82,7.33,0,Optimal
AASRA-TRN-034155,Chennai,"Tamil Nadu, India",Kharif/Wet,29.48,21.62,83.86,0.66,32.57,0,1353.0,21.65,29.3,2.97,7.21,0,Optimal
AASRA-TRN-034156,Chennai,"Tamil Nadu, India",Kharif/Wet,31.31,25.97,62.67,1.71,38.46,0,1603.0,3.28,29.1,2.28,7.12,0,Optimal
AASRA-TRN-034157,Chennai,"Tamil Nadu, India",Rabi/Winter,35.12,27.43,65.93,1.93,33.21,5,574.4,31.94,26.7,2.88,6.83,0,Optimal
AASRA-TRN-034158,Chennai,"Tamil Nadu, India",Kharif/Wet,35.66,30.34,61.65,2.24,34.66,1,2276.7,31.72,26.9,1.5,7.18,0,Optimal
AASRA-TRN-034159,Chennai,"Tamil Nadu, India",Zaid/Summer,41.95,32.0,45.16,4.48,25.04,12,2500.0,0.42,27.7,2.85,7.13,1,Heat Stress
AASRA-TRN-034160,Chennai,"Tamil Nadu, India",Rabi/Winter,39.19,32.0,54.83,3.19,33.82,3,2149.9,54.41,23.0,4.04,6.66,6,Salinity Stress
AASRA-TRN-034161,Chennai,"Tamil Nadu, India",Kharif/Wet,33.79,28.67,74.77,1.33,17.91,0,2165.6,0.13,26.9,2.23,6.87,2,Drought Stress
AASRA-TRN-034162,Chennai,"Tamil Nadu, India",Kharif/Wet,27.14,21.97,77.98,0.79,38.61,0,1208.4,37.08,26.8,1.51,7.38,0,Optimal
AASRA-TRN-034163,Chennai,"Tamil Nadu, India",Rabi/Winter,33.02,25.17,61.48,1.94,28.51,0,2081.8,19.65,24.3,2.07,7.34,0,Optimal
AASRA-TRN-034164,Chennai,"Tamil Nadu, India",Rabi/Winter,33.04,27.7,83.01,0.86,37.89,0,753.8,39.43,28.3,2.56,8.11,0,Optimal
AASRA-TRN-034165,Chennai,"Tamil Nadu, India",Rabi/Winter,36.04,28.53,87.4,0.75,13.39,2,1114.3,4.28,30.5,1.83,7.25,2,Drought Stress
AASRA-TRN-034166,Chennai,"Tamil Nadu, India",Kharif/Wet,31.08,23.87,73.19,1.21,19.14,0,1275.6,24.26,26.8,2.19,7.4,2,Drought Stress
AASRA-TRN-034167,Chennai,"Tamil Nadu, India",Rabi/Winter,28.11,21.71,59.62,1.54,34.5,0,417.5,49.48,26.6,5.44,6.92,6,Salinity Stress
AASRA-TRN-034168,Chennai,"Tamil Nadu, India",Kharif/Wet,29.95,23.56,71.15,1.22,13.29,0,787.5,6.37,30.5,1.77,7.42,2,Drought Stress
AASRA-TRN-034169,Chennai,"Tamil Nadu, India",Kharif/Wet,30.71,24.62,97.51,0.2,27.9,0,1077.5,4.13,23.0,3.69,6.95,0,Optimal
AASRA-TRN-034170,Chennai,"Tamil Nadu, India",Rabi/Winter,31.67,26.05,49.97,2.33,24.02,0,1565.1,4.75,34.4,1.74,6.26,0,Optimal
AASRA-TRN-034171,Chennai,"Tamil Nadu, India",Kharif/Wet,28.9,22.84,97.28,0.2,43.23,0,1396.6,59.62,26.2,1.86,7.24,0,Optimal
AASRA-TRN-034172,Chennai,"Tamil Nadu, India",Rabi/Winter,31.5,23.75,74.7,1.17,43.74,0,1198.3,26.65,24.9,2.26,7.66,0,Optimal
AASRA-TRN-034173,Chennai,"Tamil Nadu, India",Rabi/Winter,30.22,24.15,55.19,1.92,39.48,0,1134.0,71.5,25.0,7.42,7.51,6,Salinity Stress
AASRA-TRN-034174,Chennai,"Tamil Nadu, India",Kharif/Wet,33.67,27.84,68.98,1.62,21.94,0,1598.0,24.62,31.8,1.97,7.24,0,Optimal
AASRA-TRN-034175,Chennai,"Tamil Nadu, India",Kharif/Wet,32.59,24.91,81.21,0.92,40.33,0,1031.4,70.91,29.1,2.03,7.26,0,Optimal
AASRA-TRN-034176,Chennai,"Tamil Nadu, India",Kharif/Wet,32.2,25.34,93.97,0.29,19.49,0,1595.3,6.4,31.5,1.54,7.39,2,Drought Stress
AASRA-TRN-034177,Chennai,"Tamil Nadu, India",Kharif/Wet,31.17,25.69,81.91,0.82,33.26,0,258.0,59.32,33.0,3.11,7.46,0,Optimal
AASRA-TRN-034178,Chennai,"Tamil Nadu, India",Rabi/Winter,30.71,25.28,82.99,0.75,39.31,0,1961.8,61.56,28.1,2.09,6.69,0,Optimal
AASRA-TRN-034179,Chennai,"Tamil Nadu, India",Rabi/Winter,33.69,27.55,63.67,1.9,20.64,0,1525.8,10.87,24.1,2.79,8.2,0,Optimal
AASRA-TRN-034180,Chennai,"Tamil Nadu, India",Rabi/Winter,35.08,28.62,94.07,0.33,24.49,1,2403.3,24.1,28.2,4.66,7.93,6,Salinity Stress
AASRA-TRN-034181,Chennai,"Tamil Nadu, India",Rabi/Winter,34.27,26.91,80.06,1.08,40.26,0,1688.3,69.99,29.6,1.81,7.4,0,Optimal
AASRA-TRN-034182,Chennai,"Tamil Nadu, India",Kharif/Wet,27.79,20.9,79.56,0.76,37.92,0,1506.2,33.01,24.4,2.3,7.24,0,Optimal
AASRA-TRN-034183,Chennai,"Tamil Nadu, India",Zaid/Summer,36.58,27.39,15.94,5.16,28.33,6,637.6,5.97,26.9,5.21,7.54,6,Salinity Stress
AASRA-TRN-034184,Chennai,"Tamil Nadu, India",Rabi/Winter,39.49,32.0,55.59,3.19,32.48,2,1931.0,1.69,23.1,4.15,6.65,6,Salinity Stress
AASRA-TRN-034185,Chennai,"Tamil Nadu, India",Zaid/Summer,41.97,32.0,19.59,5.8,9.64,1,728.6,3.88,29.8,3.08,7.35,3,Compound Stress (Heat+Drought)
AASRA-TRN-034186,Chennai,"Tamil Nadu, India",Kharif/Wet,28.18,20.69,89.02,0.42,22.58,0,1717.6,8.3,31.4,3.04,7.42,0,Optimal
AASRA-TRN-034187,Chennai,"Tamil Nadu, India",Rabi/Winter,26.45,21.41,53.31,1.61,40.66,0,278.6,50.13,26.5,3.29,7.52,0,Optimal
AASRA-TRN-034188,Chennai,"Tamil Nadu, India",Kharif/Wet,31.14,25.55,89.95,0.46,19.32,0,183.4,15.32,33.2,2.5,7.02,2,Drought Stress
AASRA-TRN-034189,Chennai,"Tamil Nadu, India",Rabi/Winter,29.69,23.96,72.44,1.15,24.42,0,1194.7,6.48,26.7,3.42,6.8,0,Optimal
AASRA-TRN-034190,Chennai,"Tamil Nadu, India",Zaid/Summer,39.67,31.42,39.37,4.39,37.35,3,1864.9,0.63,25.8,3.78,7.43,1,Heat Stress
AASRA-TRN-034191,Chennai,"Tamil Nadu, India",Kharif/Wet,31.43,23.6,83.61,0.75,17.52,0,175.1,5.59,25.2,1.51,7.68,2,Drought Stress
AASRA-TRN-034192,Chennai,"Tamil Nadu, India",Kharif/Wet,36.59,31.55,84.83,0.93,35.77,2,1949.5,49.35,27.9,6.16,7.29,6,Salinity Stress
AASRA-TRN-034193,Chennai,"Tamil Nadu, India",Kharif/Wet,34.48,28.46,85.24,0.81,41.35,0,708.6,43.48,35.8,2.63,6.98,0,Optimal
AASRA-TRN-034194,Chennai,"Tamil Nadu, India",Zaid/Summer,40.8,32.0,14.41,5.8,16.39,8,2500.0,0.03,27.2,1.75,7.76,3,Compound Stress (Heat+Drought)
AASRA-TRN-034195,Chennai,"Tamil Nadu, India",Kharif/Wet,36.82,31.45,58.93,2.55,33.35,2,2437.7,4.5,29.5,3.55,7.06,0,Optimal
AASRA-TRN-034196,Chennai,"Tamil Nadu, India",Kharif/Wet,33.06,25.24,59.43,2.05,13.47,0,1206.4,0.94,28.6,1.74,6.95,2,Drought Stress
AASRA-TRN-034197,Chennai,"Tamil Nadu, India",Kharif/Wet,38.5,30.74,87.43,0.86,28.64,2,2043.3,5.51,33.7,2.94,6.66,1,Heat Stress
AASRA-TRN-034198,Chennai,"Tamil Nadu, India",Kharif/Wet,29.3,22.53,63.29,1.5,15.86,0,716.2,6.46,29.8,7.09,7.16,6,Salinity Stress
AASRA-TRN-034199,Chennai,"Tamil Nadu, India",Kharif/Wet,33.18,27.7,88.8,0.57,15.83,0,2085.2,22.77,29.2,2.96,7.12,2,Drought Stress
AASRA-TRN-034200,Chennai,"Tamil Nadu, India",Rabi/Winter,34.29,28.08,86.65,0.72,42.23,0,2309.7,56.3,31.6,1.77,7.58,0,Optimal
AASRA-TRN-034201,Chennai,"Tamil Nadu, India",Rabi/Winter,26.27,20.26,69.14,1.05,22.31,0,742.9,0.4,33.6,2.68,7.67,0,Optimal
AASRA-TRN-034202,Chennai,"Tamil Nadu, India",Kharif/Wet,22.96,17.93,88.97,0.31,43.67,0,730.9,59.59,25.8,2.67,7.05,0,Optimal
AASRA-TRN-034203,Chennai,"Tamil Nadu, India",Zaid/Summer,38.8,31.25,45.71,3.75,26.48,1,375.3,1.34,22.2,1.81,8.17,1,Heat Stress
AASRA-TRN-034204,Chennai,"Tamil Nadu, India",Rabi/Winter,25.87,19.42,87.63,0.41,37.32,0,429.9,22.2,23.3,2.83,6.95,0,Optimal
AASRA-TRN-034205,Chennai,"Tamil Nadu, India",Kharif/Wet,39.5,32.0,92.22,0.56,19.6,5,721.0,12.78,27.7,2.34,7.17,1,Heat Stress
AASRA-TRN-034206,Chennai,"Tamil Nadu, India",Kharif/Wet,34.0,28.52,58.71,2.2,12.06,0,1615.8,8.0,23.9,2.2,6.89,2,Drought Stress
AASRA-TRN-034207,Chennai,"Tamil Nadu, India",Rabi/Winter,31.82,24.46,84.35,0.74,22.26,0,217.7,5.56,34.6,2.17,7.45,0,Optimal
AASRA-TRN-034208,Chennai,"Tamil Nadu, India",Rabi/Winter,30.78,24.89,71.45,1.27,32.23,0,356.7,1.44,30.9,2.16,7.17,0,Optimal
AASRA-TRN-034209,Chennai,"Tamil Nadu, India",Zaid/Summer,36.11,28.45,22.57,4.63,28.95,2,1782.1,2.85,24.2,4.55,7.11,6,Salinity Stress
AASRA-TRN-034210,Chennai,"Tamil Nadu, India",Kharif/Wet,38.17,32.0,68.44,2.11,49.8,5,2500.0,77.94,22.5,1.56,7.81,1,Heat Stress
AASRA-TRN-034211,Chennai,"Tamil Nadu, India",Kharif/Wet,29.47,23.93,80.8,0.79,51.21,0,1803.9,132.59,29.4,1.74,6.34,4,Flooding / Waterlogging
AASRA-TRN-034212,Chennai,"Tamil Nadu, India",Zaid/Summer,39.45,29.62,43.69,4.03,30.12,2,1742.1,4.62,30.6,5.48,6.47,6,Salinity Stress
AASRA-TRN-034213,Chennai,"Tamil Nadu, India",Rabi/Winter,26.54,20.92,65.11,1.21,24.51,0,604.2,3.3,33.1,2.88,7.9,0,Optimal
AASRA-TRN-034214,Chennai,"Tamil Nadu, India",Zaid/Summer,40.55,32.0,28.65,5.42,32.17,2,1024.6,11.4,28.1,3.69,7.34,1,Heat Stress
AASRA-TRN-034215,Chennai,"Tamil Nadu, India",Rabi/Winter,35.76,29.77,70.76,1.71,27.71,1,2480.9,20.23,30.1,5.63,6.84,6,Salinity Stress
AASRA-TRN-034216,Chennai,"Tamil Nadu, India",Rabi/Winter,31.93,25.52,53.98,2.18,38.01,0,1816.2,33.15,22.5,2.95,6.82,0,Optimal
AASRA-TRN-034217,Chennai,"Tamil Nadu, India",Zaid/Summer,40.95,32.0,44.85,4.28,15.49,1,2435.7,17.07,30.1,1.54,7.21,3,Compound Stress (Heat+Drought)
AASRA-TRN-034218,Chennai,"Tamil Nadu, India",Kharif/Wet,33.41,28.29,71.27,1.48,18.41,0,1563.8,0.21,27.6,1.54,7.59,2,Drought Stress
AASRA-TRN-034219,Chennai,"Tamil Nadu, India",Kharif/Wet,27.59,20.17,91.7,0.31,19.02,0,1179.8,19.86,31.3,1.87,6.86,2,Drought Stress
AASRA-TRN-034220,Chennai,"Tamil Nadu, India",Kharif/Wet,33.55,28.26,67.86,1.67,32.09,0,898.9,8.07,23.0,1.7,6.89,0,Optimal
AASRA-TRN-034221,Chennai,"Tamil Nadu, India",Kharif/Wet,26.0,18.71,58.45,1.4,24.77,0,667.2,3.35,27.7,4.27,7.19,6,Salinity Stress
AASRA-TRN-034222,Chennai,"Tamil Nadu, India",Zaid/Summer,42.48,32.0,14.79,5.8,30.3,4,1035.2,0.34,28.6,2.44,7.01,1,Heat Stress
AASRA-TRN-034223,Chennai,"Tamil Nadu, India",Kharif/Wet,21.62,15.77,72.72,0.7,23.3,0,113.1,12.13,26.3,1.55,7.66,0,Optimal
AASRA-TRN-034224,Chennai,"Tamil Nadu, India",Rabi/Winter,31.44,24.3,91.83,0.38,43.32,0,1358.1,59.12,24.4,2.01,7.43,0,Optimal
AASRA-TRN-034225,Chennai,"Tamil Nadu, India",Kharif/Wet,33.77,28.39,89.96,0.53,53.11,0,1876.3,89.7,25.7,1.51,7.42,4,Flooding / Waterlogging
AASRA-TRN-034226,Chennai,"Tamil Nadu, India",Rabi/Winter,32.85,25.94,94.65,0.27,42.67,0,290.9,52.1,26.3,2.76,7.31,0,Optimal
AASRA-TRN-034227,Chennai,"Tamil Nadu, India",Kharif/Wet,36.51,30.64,64.2,2.19,33.94,4,2381.2,12.64,25.6,1.76,7.64,1,Heat Stress
AASRA-TRN-034228,Chennai,"Tamil Nadu, India",Kharif/Wet,32.3,25.19,63.08,1.79,43.31,0,281.2,31.47,25.7,1.73,6.75,0,Optimal
AASRA-TRN-034229,Chennai,"Tamil Nadu, India",Rabi/Winter,28.97,21.52,56.79,1.73,40.1,0,1067.1,58.62,35.2,1.96,7.01,0,Optimal
AASRA-TRN-034230,Chennai,"Tamil Nadu, India",Kharif/Wet,28.98,21.62,62.65,1.49,17.88,0,688.5,5.26,29.8,3.01,6.91,2,Drought Stress
AASRA-TRN-034231,Chennai,"Tamil Nadu, India",Kharif/Wet,30.09,23.87,58.4,1.77,20.49,0,237.8,24.45,26.5,1.6,7.42,0,Optimal
AASRA-TRN-034232,Chennai,"Tamil Nadu, India",Kharif/Wet,32.8,26.41,61.87,1.9,16.4,0,960.5,16.71,25.2,3.06,7.08,2,Drought Stress
AASRA-TRN-034233,Chennai,"Tamil Nadu, India",Kharif/Wet,30.9,25.04,95.79,0.2,25.5,0,1168.2,10.42,25.5,2.65,7.32,0,Optimal
AASRA-TRN-034234,Chennai,"Tamil Nadu, India",Kharif/Wet,27.81,22.5,63.51,1.36,20.53,0,1030.4,17.03,27.2,3.89,6.79,6,Salinity Stress
AASRA-TRN-034235,Chennai,"Tamil Nadu, India",Zaid/Summer,33.88,25.57,26.96,3.86,34.46,0,1775.1,1.94,23.5,1.54,6.65,0,Optimal
AASRA-TRN-034236,Chennai,"Tamil Nadu, India",Rabi/Winter,34.26,28.54,68.58,1.7,29.95,0,770.4,10.19,25.5,3.0,7.39,0,Optimal
AASRA-TRN-034237,Chennai,"Tamil Nadu, India",Kharif/Wet,27.62,20.38,72.7,1.01,25.32,0,420.0,14.68,29.6,1.59,7.36,0,Optimal
AASRA-TRN-034238,Chennai,"Tamil Nadu, India",Zaid/Summer,33.37,24.03,36.74,3.25,26.53,0,1047.0,0.01,27.1,2.08,7.22,0,Optimal
AASRA-TRN-034239,Chennai,"Tamil Nadu, India",Zaid/Summer,34.96,27.33,18.53,4.57,19.47,0,1903.1,4.15,34.2,4.25,7.22,6,Salinity Stress
AASRA-TRN-034240,Chennai,"Tamil Nadu, India",Kharif/Wet,28.34,21.98,59.79,1.55,23.24,0,1516.1,2.97,28.5,1.9,7.7,0,Optimal
AASRA-TRN-034241,Chennai,"Tamil Nadu, India",Kharif/Wet,32.0,26.07,93.25,0.32,21.71,0,1884.4,13.6,28.6,2.71,7.16,0,Optimal
AASRA-TRN-034242,Chennai,"Tamil Nadu, India",Rabi/Winter,30.9,23.96,47.34,2.35,44.61,0,1673.2,54.28,32.7,5.75,7.21,6,Salinity Stress
AASRA-TRN-034243,Chennai,"Tamil Nadu, India",Rabi/Winter,33.32,26.5,82.08,0.92,55.3,0,895.8,156.1,31.8,4.3,7.88,4,Flooding / Waterlogging
AASRA-TRN-034244,Chennai,"Tamil Nadu, India",Zaid/Summer,39.31,30.8,23.37,5.45,17.52,3,1904.2,0.51,29.6,1.85,7.48,3,Compound Stress (Heat+Drought)
AASRA-TRN-034245,Chennai,"Tamil Nadu, India",Rabi/Winter,27.63,21.46,59.62,1.49,43.03,0,567.4,39.37,24.7,1.84,6.74,0,Optimal
