sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-049595,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,22.43,7.85,78.5,0.57,25.69,0,445.1,2.62,34.8,0.57,5.97,0,Optimal
AASRA-TRN-049596,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,38.25,30.17,45.72,3.72,22.28,2,1380.6,0.37,38.0,1.99,6.23,3,Compound Stress (Heat+Drought)
AASRA-TRN-049597,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.43,23.89,61.94,1.96,22.27,0,1958.2,15.9,32.3,1.87,6.07,2,Drought Stress
AASRA-TRN-049598,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,19.7,8.89,75.86,0.58,21.61,0,63.5,0.0,36.4,1.95,5.68,0,Optimal
AASRA-TRN-049599,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,25.92,16.21,92.21,0.23,14.73,0,1163.4,0.0,35.3,4.49,5.32,6,Salinity Stress
AASRA-TRN-049600,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,29.27,20.04,66.49,1.38,32.59,0,292.7,2.69,37.9,1.32,5.9,0,Optimal
AASRA-TRN-049601,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,21.4,8.33,62.68,0.87,37.5,0,111.3,4.07,38.5,0.75,5.21,0,Optimal
AASRA-TRN-049602,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.79,27.44,85.82,0.6,21.2,0,1776.4,5.55,39.7,1.15,5.86,0,Optimal
AASRA-TRN-049603,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,14.9,5.54,69.5,0.55,23.23,0,46.6,3.78,36.8,2.1,5.79,0,Optimal
AASRA-TRN-049604,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,27.52,11.58,67.49,1.29,28.58,0,408.3,1.52,36.8,1.36,6.09,0,Optimal
AASRA-TRN-049605,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,27.3,15.58,90.63,0.41,23.85,0,1042.6,3.2,38.8,0.41,5.41,0,Optimal
AASRA-TRN-049606,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,29.69,22.42,73.82,1.2,36.47,0,447.9,69.48,37.5,0.9,5.82,0,Optimal
AASRA-TRN-049607,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,18.2,11.27,73.24,0.62,37.16,0,92.5,29.6,28.4,0.42,6.9,0,Optimal
AASRA-TRN-049608,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,30.31,21.94,65.52,1.43,24.5,0,1295.1,5.67,41.2,1.96,5.91,0,Optimal
AASRA-TRN-049609,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,15.54,4.63,54.47,0.92,12.9,0,33.6,3.1,41.6,2.79,5.2,5,Frost / Cold Stress
AASRA-TRN-049610,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,37.77,29.45,97.69,0.13,13.26,4,645.6,11.77,37.5,0.45,5.58,3,Compound Stress (Heat+Drought)
AASRA-TRN-049611,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,15.08,0.76,50.84,0.86,25.02,0,43.2,0.61,36.0,0.53,5.29,5,Frost / Cold Stress
AASRA-TRN-049612,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.98,19.05,80.04,0.88,34.66,0,1681.6,15.06,41.7,0.77,6.02,0,Optimal
AASRA-TRN-049613,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,36.59,23.5,43.02,3.53,16.01,1,220.1,0.59,36.9,2.22,5.84,2,Drought Stress
AASRA-TRN-049614,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,22.09,11.46,78.6,0.53,13.45,0,91.3,0.0,42.1,1.92,6.19,2,Drought Stress
AASRA-TRN-049615,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,27.24,20.95,78.88,0.82,37.27,0,1213.1,52.39,39.6,2.53,5.36,0,Optimal
AASRA-TRN-049616,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,38.12,29.6,61.74,2.5,21.18,12,2502.8,8.6,33.5,2.43,5.76,0,Optimal
AASRA-TRN-049617,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,23.41,13.03,71.38,0.9,21.83,0,885.4,0.63,38.8,0.67,5.86,0,Optimal
AASRA-TRN-049618,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,20.89,6.67,82.65,0.34,23.69,0,80.0,3.27,42.7,2.6,5.84,0,Optimal
AASRA-TRN-049619,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,23.54,9.19,84.97,0.48,26.12,0,534.9,0.07,38.9,4.39,5.99,0,Optimal
AASRA-TRN-049620,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,41.32,31.88,78.78,1.74,21.89,2,1836.2,21.02,43.6,1.35,5.82,1,Heat Stress
AASRA-TRN-049621,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,31.14,22.54,86.92,0.57,16.78,0,1347.3,0.0,44.2,2.04,5.28,2,Drought Stress
AASRA-TRN-049622,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,36.3,28.72,58.9,2.61,25.73,1,1058.4,6.37,38.3,5.62,6.01,6,Salinity Stress
AASRA-TRN-049623,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,21.08,11.71,60.51,1.06,31.53,0,86.3,7.32,44.6,1.78,6.28,0,Optimal
AASRA-TRN-049624,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.64,21.87,73.84,1.01,16.83,0,1357.6,4.1,42.4,0.65,5.23,2,Drought Stress
AASRA-TRN-049625,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,23.72,12.15,54.43,1.24,30.58,0,852.2,0.0,36.6,0.42,5.74,0,Optimal
AASRA-TRN-049626,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,21.78,6.35,67.28,0.74,25.03,0,58.7,1.98,39.8,1.26,5.98,0,Optimal
AASRA-TRN-049627,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.23,25.36,62.05,1.86,31.6,0,244.8,26.23,38.9,1.14,5.82,0,Optimal
AASRA-TRN-049628,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.46,23.7,77.72,1.22,36.51,0,1512.9,4.5,43.0,3.52,6.41,6,Salinity Stress
AASRA-TRN-049629,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,25.24,11.07,77.68,0.79,12.76,0,827.3,0.91,41.3,0.47,6.18,2,Drought Stress
AASRA-TRN-049630,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,43.44,32.43,17.17,5.8,24.51,1,1640.6,0.77,37.2,1.26,5.86,3,Compound Stress (Heat+Drought)
AASRA-TRN-049631,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,44.29,31.53,94.99,0.47,41.77,2,2501.2,48.18,37.8,4.06,5.81,6,Salinity Stress
AASRA-TRN-049632,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,21.51,7.83,49.63,1.41,35.17,0,309.6,1.57,40.2,0.79,5.62,0,Optimal
AASRA-TRN-049633,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,31.65,26.59,88.62,0.39,35.66,0,612.0,68.14,32.0,1.14,5.28,0,Optimal
AASRA-TRN-049634,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,31.52,25.22,67.75,1.53,22.21,0,1025.3,4.05,43.2,0.66,5.53,0,Optimal
AASRA-TRN-049635,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,18.16,8.0,66.76,0.72,28.52,0,278.2,6.39,38.5,0.49,6.23,0,Optimal
AASRA-TRN-049636,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,23.8,12.24,74.6,0.75,20.31,0,71.0,1.46,42.2,0.66,5.79,0,Optimal
AASRA-TRN-049637,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.29,24.97,65.78,1.86,33.14,0,609.1,20.63,36.0,5.22,6.75,6,Salinity Stress
AASRA-TRN-049638,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,47.23,31.85,33.77,5.84,20.51,4,968.2,0.0,44.6,1.59,6.23,3,Compound Stress (Heat+Drought)
AASRA-TRN-049639,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,26.35,16.96,90.78,0.26,55.25,0,1164.8,79.56,42.1,2.46,5.34,4,Flooding / Waterlogging
AASRA-TRN-049640,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,33.5,22.74,16.31,4.25,19.47,0,1139.7,0.31,39.7,0.74,6.41,0,Optimal
AASRA-TRN-049641,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,33.0,22.04,50.47,2.5,27.37,0,1062.8,4.7,42.8,1.66,5.89,0,Optimal
AASRA-TRN-049642,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,35.09,28.27,79.9,1.24,34.93,0,2347.9,27.95,39.1,1.67,5.95,0,Optimal
AASRA-TRN-049643,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,38.49,30.48,75.81,1.66,24.45,8,2497.6,17.91,37.5,0.95,5.94,1,Heat Stress
AASRA-TRN-049644,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,18.58,7.13,92.4,0.24,36.27,0,96.1,2.57,33.6,1.5,5.93,0,Optimal
AASRA-TRN-049645,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,28.42,19.37,90.34,0.38,41.55,0,1172.3,1.99,40.5,3.08,5.25,0,Optimal
AASRA-TRN-049646,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,41.29,32.17,63.54,3.04,44.91,3,1612.0,49.3,41.3,0.52,6.0,1,Heat Stress
AASRA-TRN-049647,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,16.77,0.79,65.9,0.55,24.53,0,40.3,5.98,35.6,0.98,6.0,5,Frost / Cold Stress
AASRA-TRN-049648,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,16.48,4.66,61.28,0.75,16.96,0,75.0,1.79,42.6,0.82,6.34,2,Drought Stress
AASRA-TRN-049649,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,27.62,17.61,74.91,0.93,28.7,0,199.2,20.6,43.1,1.13,5.53,0,Optimal
AASRA-TRN-049650,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.11,21.81,69.33,1.19,43.57,0,454.3,48.09,41.2,1.22,6.07,0,Optimal
AASRA-TRN-049651,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,26.64,11.57,87.53,0.36,23.29,0,433.7,1.37,37.7,0.65,6.0,0,Optimal
AASRA-TRN-049652,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,36.16,29.81,62.56,2.21,43.49,2,1930.7,42.61,37.4,1.66,5.2,0,Optimal
AASRA-TRN-049653,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.0,24.65,60.1,1.95,40.62,0,206.3,25.82,36.1,0.85,6.19,0,Optimal
AASRA-TRN-049654,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,30.64,22.31,64.43,1.51,39.25,0,416.6,38.38,41.1,2.52,5.66,0,Optimal
AASRA-TRN-049655,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,23.35,18.06,82.49,0.54,19.71,0,466.9,21.44,35.1,1.0,5.84,0,Optimal
AASRA-TRN-049656,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.73,21.93,87.68,0.54,17.27,0,251.1,18.09,38.4,1.45,5.36,2,Drought Stress
AASRA-TRN-049657,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,26.37,18.99,61.84,1.42,54.55,0,492.5,97.02,39.0,1.37,5.43,4,Flooding / Waterlogging
AASRA-TRN-049658,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,35.87,29.1,71.02,1.72,17.05,2,1808.7,5.25,33.3,1.12,5.87,0,Optimal
AASRA-TRN-049659,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,37.39,28.36,69.53,1.8,48.49,3,1919.5,96.21,40.8,0.42,6.07,4,Flooding / Waterlogging
AASRA-TRN-049660,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,38.96,26.09,34.35,4.6,27.04,2,1096.2,1.62,41.2,0.61,5.95,3,Compound Stress (Heat+Drought)
AASRA-TRN-049661,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.07,27.26,84.9,0.66,26.17,0,2219.8,13.72,37.1,2.06,5.64,0,Optimal
AASRA-TRN-049662,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,27.47,18.39,95.22,0.27,15.29,0,1466.5,5.17,37.5,1.77,5.65,2,Drought Stress
AASRA-TRN-049663,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,37.68,31.77,94.02,0.48,19.27,2,2500.7,8.34,40.0,0.57,5.19,3,Compound Stress (Heat+Drought)
AASRA-TRN-049664,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,27.47,14.54,73.81,0.88,30.48,0,473.0,3.03,41.0,0.87,5.78,0,Optimal
AASRA-TRN-049665,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,42.74,31.15,45.88,4.47,29.99,2,2494.8,0.05,42.3,1.03,5.57,1,Heat Stress
AASRA-TRN-049666,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,25.47,16.5,89.71,0.27,25.37,0,269.1,5.89,41.7,2.4,5.58,0,Optimal
AASRA-TRN-049667,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,31.41,15.78,94.14,0.33,28.73,0,315.6,1.21,39.2,2.57,5.69,6,Salinity Stress
AASRA-TRN-049668,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,46.6,31.78,49.24,5.38,21.59,8,2501.0,4.53,34.9,0.52,5.4,3,Compound Stress (Heat+Drought)
AASRA-TRN-049669,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,22.22,6.29,92.07,0.23,19.11,0,248.0,1.78,36.9,0.82,6.49,2,Drought Stress
AASRA-TRN-049670,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.68,20.01,69.21,1.21,37.01,0,1236.8,40.83,37.3,0.71,5.3,0,Optimal
AASRA-TRN-049671,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.52,19.79,60.69,1.64,40.56,0,985.2,40.63,31.5,1.52,5.82,0,Optimal
AASRA-TRN-049672,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,25.29,9.98,75.52,0.77,33.74,0,282.8,4.4,42.0,4.6,5.17,6,Salinity Stress
AASRA-TRN-049673,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,38.14,27.19,20.38,5.51,25.64,3,943.0,0.0,37.7,1.06,5.48,3,Compound Stress (Heat+Drought)
AASRA-TRN-049674,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,38.66,31.75,80.23,1.47,14.45,3,566.7,15.29,39.3,4.59,5.74,3,Compound Stress (Heat+Drought)
AASRA-TRN-049675,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,34.83,26.61,95.79,0.23,28.23,1,249.7,5.75,40.5,0.78,5.63,0,Optimal
AASRA-TRN-049676,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,29.2,23.62,71.71,1.15,19.28,0,278.9,0.5,40.9,0.83,5.51,0,Optimal
AASRA-TRN-049677,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.81,20.19,70.61,1.18,42.08,0,1528.3,39.46,35.5,1.17,6.31,0,Optimal
AASRA-TRN-049678,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,42.19,32.2,38.0,5.12,21.85,5,2151.1,0.0,36.9,1.91,6.43,3,Compound Stress (Heat+Drought)
AASRA-TRN-049679,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,26.47,15.97,88.6,0.47,21.62,0,1112.5,9.28,40.4,0.84,5.77,0,Optimal
AASRA-TRN-049680,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,40.0,30.76,87.84,0.92,15.15,3,664.6,7.74,38.4,4.08,5.91,3,Compound Stress (Heat+Drought)
AASRA-TRN-049681,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,30.93,26.22,76.09,1.13,17.36,0,1097.5,6.15,36.5,0.33,5.82,2,Drought Stress
AASRA-TRN-049682,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,18.47,8.65,48.68,1.12,25.29,0,363.1,1.44,35.9,0.62,6.2,0,Optimal
AASRA-TRN-049683,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,48.61,32.18,39.15,5.8,20.81,6,2499.0,4.32,34.8,4.1,6.51,3,Compound Stress (Heat+Drought)
AASRA-TRN-049684,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,23.47,15.59,97.59,0.25,25.51,0,1026.4,16.19,32.8,0.52,5.38,0,Optimal
AASRA-TRN-049685,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,26.64,18.2,59.58,1.42,10.48,0,1200.8,13.92,35.7,9.48,5.8,6,Salinity Stress
AASRA-TRN-049686,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.0,26.55,64.75,1.78,39.37,0,1303.5,56.16,42.4,0.98,5.77,0,Optimal
AASRA-TRN-049687,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,35.48,27.64,66.79,1.93,43.15,2,2426.4,36.83,36.4,0.6,6.44,0,Optimal
AASRA-TRN-049688,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,27.58,14.7,44.01,2.01,19.1,0,957.5,1.99,39.5,1.25,5.7,0,Optimal
AASRA-TRN-049689,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,25.75,16.15,81.04,0.73,53.97,0,185.3,142.34,40.6,1.02,5.73,4,Flooding / Waterlogging
AASRA-TRN-049690,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,34.1,27.05,62.37,2.0,23.15,0,2321.7,22.74,37.8,0.35,5.25,0,Optimal
AASRA-TRN-049691,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,24.98,14.64,46.71,1.67,22.03,0,295.1,0.0,32.2,1.43,5.6,0,Optimal
AASRA-TRN-049692,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,38.4,27.94,43.96,3.85,14.27,5,2406.2,0.0,38.3,4.13,5.6,3,Compound Stress (Heat+Drought)
AASRA-TRN-049693,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,14.71,2.15,44.22,0.89,29.91,0,41.2,0.9,35.1,2.17,5.39,5,Frost / Cold Stress
AASRA-TRN-049694,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,37.46,25.42,26.91,4.73,30.14,3,2499.6,1.67,29.6,1.7,5.76,1,Heat Stress
AASRA-TRN-049695,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,17.91,1.96,58.23,0.79,32.76,0,36.1,3.33,39.9,0.56,5.9,5,Frost / Cold Stress
AASRA-TRN-049696,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,18.25,6.21,68.98,0.67,21.2,0,51.1,2.34,37.7,0.81,5.92,5,Frost / Cold Stress
AASRA-TRN-049697,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.4,23.0,83.77,0.81,43.58,0,1627.5,94.3,34.5,8.25,5.66,4,Flooding / Waterlogging
AASRA-TRN-049698,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,26.74,19.32,66.92,1.16,26.14,0,1360.6,15.18,39.4,1.18,5.89,0,Optimal
AASRA-TRN-049699,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,35.55,30.25,89.11,0.53,29.06,1,332.7,8.99,34.4,0.48,5.6,0,Optimal
AASRA-TRN-049700,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,22.05,13.88,91.76,0.19,28.94,0,522.3,2.94,43.7,1.12,5.77,0,Optimal
AASRA-TRN-049701,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,39.84,30.56,34.95,4.93,10.75,4,779.4,1.37,40.6,1.11,5.94,3,Compound Stress (Heat+Drought)
AASRA-TRN-049702,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.11,26.53,91.03,0.52,22.38,0,1379.8,25.85,36.8,1.21,5.99,2,Drought Stress
AASRA-TRN-049703,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,26.35,12.03,57.25,1.48,31.45,0,132.8,0.97,43.0,2.63,5.25,0,Optimal
AASRA-TRN-049704,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,24.73,13.69,54.96,1.44,37.07,0,340.5,11.07,35.0,1.73,5.62,0,Optimal
AASRA-TRN-049705,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.15,18.2,63.01,1.36,22.73,0,1449.7,18.84,36.9,1.2,6.23,2,Drought Stress
AASRA-TRN-049706,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,29.42,20.73,91.85,0.27,36.53,0,1644.1,29.9,40.4,2.2,5.79,0,Optimal
AASRA-TRN-049707,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,41.15,29.26,38.49,4.89,26.58,8,2433.7,0.42,38.4,2.34,5.65,1,Heat Stress
AASRA-TRN-049708,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,27.39,20.12,86.57,0.49,30.26,0,1370.0,0.15,31.9,1.7,5.28,0,Optimal
AASRA-TRN-049709,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,31.54,21.93,73.46,1.1,37.47,0,535.4,51.51,38.7,3.37,5.57,0,Optimal
AASRA-TRN-049710,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,23.32,14.37,52.23,1.4,23.1,0,1051.1,4.65,33.5,2.66,6.08,0,Optimal
AASRA-TRN-049711,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,12.86,-2.45,84.7,0.2,23.65,0,40.7,0.0,39.1,0.5,6.46,5,Frost / Cold Stress
AASRA-TRN-049712,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,31.4,23.39,76.38,1.04,13.35,0,581.5,20.09,39.9,1.57,5.45,2,Drought Stress
AASRA-TRN-049713,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,38.71,29.62,93.71,0.37,22.46,5,725.8,6.12,35.5,1.07,5.44,1,Heat Stress
AASRA-TRN-049714,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,39.55,32.01,69.12,2.26,18.5,4,2499.0,11.27,41.8,1.38,6.06,3,Compound Stress (Heat+Drought)
AASRA-TRN-049715,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,18.8,3.65,60.1,0.8,30.26,0,41.0,0.79,39.3,1.24,5.32,5,Frost / Cold Stress
AASRA-TRN-049716,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,28.95,19.94,65.22,1.34,19.6,0,1033.7,2.45,41.0,3.02,5.9,2,Drought Stress
AASRA-TRN-049717,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,36.48,26.68,47.11,3.32,15.42,3,1881.7,1.78,38.7,0.65,5.78,3,Compound Stress (Heat+Drought)
AASRA-TRN-049718,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,15.72,3.26,80.87,0.36,24.45,0,46.5,4.43,37.0,0.63,5.79,0,Optimal
AASRA-TRN-049719,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,49.37,32.05,31.11,5.92,20.59,1,2504.9,0.0,35.7,0.78,5.62,3,Compound Stress (Heat+Drought)
AASRA-TRN-049720,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.68,26.07,95.06,0.25,36.16,0,395.3,32.07,39.0,2.38,5.45,6,Salinity Stress
AASRA-TRN-049721,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,27.99,17.28,60.74,1.49,15.99,0,1195.0,0.0,34.7,1.41,5.63,6,Salinity Stress
AASRA-TRN-049722,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,15.6,4.21,53.16,0.82,36.11,0,37.7,4.19,32.9,1.44,5.96,0,Optimal
AASRA-TRN-049723,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,21.5,10.1,87.17,0.26,28.78,0,284.2,3.05,36.0,3.35,5.91,0,Optimal
AASRA-TRN-049724,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.14,24.61,68.96,1.58,53.08,0,845.0,90.52,42.7,0.77,5.78,4,Flooding / Waterlogging
AASRA-TRN-049725,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,36.42,30.23,78.65,1.34,42.12,1,1884.5,28.31,42.0,0.93,5.61,0,Optimal
AASRA-TRN-049726,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,33.43,26.15,98.93,0.27,36.47,0,2002.9,41.27,43.8,2.4,6.3,0,Optimal
AASRA-TRN-049727,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,20.64,11.39,54.06,1.1,29.56,0,487.5,0.47,43.1,3.23,5.75,0,Optimal
AASRA-TRN-049728,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.56,23.88,86.47,0.64,25.76,0,1305.7,4.23,37.8,0.71,5.75,0,Optimal
AASRA-TRN-049729,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.72,26.81,64.2,1.78,21.52,0,1961.7,5.84,41.8,2.06,5.92,0,Optimal
AASRA-TRN-049730,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,27.08,21.62,93.6,0.32,45.09,0,1117.8,30.83,44.6,0.39,6.54,0,Optimal
AASRA-TRN-049731,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,32.19,25.16,67.53,1.63,16.23,0,1233.7,2.34,40.6,1.63,5.72,2,Drought Stress
AASRA-TRN-049732,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,22.67,10.54,88.95,0.35,22.17,0,763.1,0.0,38.6,2.5,6.15,0,Optimal
AASRA-TRN-049733,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,35.43,27.51,82.68,0.93,21.39,2,1328.8,4.71,40.8,1.11,6.17,0,Optimal
AASRA-TRN-049734,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,15.44,5.6,64.54,0.69,33.52,0,31.4,3.56,35.9,1.06,5.75,0,Optimal
AASRA-TRN-049735,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,17.75,3.81,84.64,0.37,24.03,0,42.4,0.0,35.9,1.08,5.61,5,Frost / Cold Stress
AASRA-TRN-049736,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,28.61,15.33,48.57,1.93,34.67,0,1265.5,2.7,33.1,1.01,6.07,0,Optimal
AASRA-TRN-049737,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,19.78,11.41,96.51,0.13,15.81,0,603.4,11.26,40.3,0.81,5.21,2,Drought Stress
AASRA-TRN-049738,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,30.54,24.19,59.07,1.74,15.0,0,578.4,1.91,42.1,2.59,5.44,6,Salinity Stress
AASRA-TRN-049739,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,24.8,16.94,66.73,1.07,30.54,0,1054.3,22.69,36.8,1.5,5.69,0,Optimal
AASRA-TRN-049740,Mato Grosso,"Cerrado, Brazil",Zaid/Summer,35.72,25.85,22.81,4.64,19.73,1,1085.4,0.0,32.0,2.25,6.15,2,Drought Stress
AASRA-TRN-049741,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,30.2,21.72,81.35,0.83,40.43,0,401.8,28.93,39.9,0.94,5.88,0,Optimal
AASRA-TRN-049742,Mato Grosso,"Cerrado, Brazil",Kharif/Wet,29.8,23.84,83.78,0.6,32.12,0,1815.0,28.19,31.9,0.48,6.02,0,Optimal
AASRA-TRN-049743,Mato Grosso,"Cerrado, Brazil",Rabi/Winter,16.31,4.55,73.62,0.5,25.06,0,62.4,19.77,40.6,0.48,5.62,2,Drought Stress
